XB,XC,XD,XE,XF,XG,XH,XI,XJ,XK,XL,XM,XN,XO,XP,XQ,XR,XS,XT,XU,Class
0.7439322191612835, 0.5835614501807876, 0.5071053046947744, 0.8786333510204485, 0.8676486597636011, 0.8143267251585938, 0.6299368363007738, 0.19364573023240264, 0.17028101786538888, 0.05936625166702804, 0.12330120907658292, 0.9919826794943509, 0.4445792947500121, 0.4270230994773576, 0.9375843181690386, 0.5135214547503757, 0.3569438788384876, 0.06853558920529763, 0.7456388514688113, 0.8567858718661563, -1
0.15962805107403713, 0.06430201171664902, 0.02270305306594572, 0.7592627760318034, 0.21306467465572573, 0.6450012844493422, 0.3028724745286826, 0.15235151442603173, 0.8741117956966336, 0.6159759734039525, 0.2747470000250161, 0.6995734832232867, 0.640310761432157, 0.2651692039629338, 0.5368110248320364, 0.014679867114721988, 0.8142081707504046, 0.22682332019950924, 0.25591545030252016, 0.8125228145329825, -1
0.057472544536587795, 0.3024137569851777, 0.4595804875227748, 0.5007730247504671, 0.6035390537621556, 0.2975489056126137, 0.22491569434957834, 0.3932773200039718, 0.8401308020756525, 0.5640769625783876, 0.1303989209053625, 0.8800114179251214, 0.9936490666381985, 0.17538191471887574, 0.5705038823473653, 0.8202088970564952, 0.4062802211236444, 0.4162646512946051, 0.28583216209587486, 0.83943396477159, 1
0.37291530535858447, 0.6778457364198188, 0.18438524986814045, 0.789185283438252, 0.8136637956428199, 0.42012675741330535, 0.4220310184156687, 0.5173613800634743, 0.5700483134050758, 0.24557726459330537, 0.19589987843523526, 0.9762906929155837, 0.5108325159349106, 0.8568266255115768, 0.04010960518253695, 0.5491013539784398, 0.8491159047149832, 0.7162147205025595, 0.04149402111955298, 0.9453904949178162, -1
0.351140473164392, 0.7176270697037429, 0.15313871388109937, 0.20282455974957278, 0.8279491251863919, 0.4646907519880153, 0.06941718441740052, 0.041434177125176115, 0.8604304866052044, 0.311305167181116, 0.66527156285269, 0.3335468918190277, 0.3780018420909622, 0.8118777560719327, 0.41687140833197545, 0.6368018217036229, 0.09323069746440402, 0.4486308900046849, 0.3459251909344101, 0.939162114257447, 1
0.16500415965638315, 0.829105798040514, 0.6287163470273964, 0.17984222884150614, 0.5439223762561818, 0.46935192479650145, 0.26323243352303327, 0.16770478792270832, 0.12218502253081712, 0.5580536438344905, 0.29572422622295513, 0.16229260433705656, 0.16596349322515994, 0.0967195809840775, 0.02999084614326118, 0.12352925775893189, 0.17129656852645403, 0.7389710647115554, 0.3929491254851433, 0.5674563459777886, -1
0.9761065840369487, 0.035020654948420445, 0.4891443283329795, 0.6085612287599917, 0.9511428647371518, 0.43725271954552875, 0.31239027237783906, 0.8862058272459361, 0.3609797235285224, 0.5164986935899517, 0.3883098029947443, 0.9128608071653228, 0.3294904080238142, 0.4365555975098605, 0.19805819360086774, 0.1799916164043928, 0.665540745880238, 0.8664537897447944, 0.38216281022863, 0.48087197303118456, -1
0.3637314986428759, 0.30148584053246996, 0.14472717587190478, 0.5551455559359602, 0.5675690197550632, 0.842347511878318, 0.7151685181787552, 0.19452933607290712, 0.9913812117403262, 0.7212642141977877, 0.46920543726375913, 0.9108512874841024, 0.5506438237730713, 0.2544313975094689, 0.8266475037303287, 0.6725674064850067, 0.41308461387676904, 0.7055955513523708, 0.6238392728228319, 0.4070978315667546, 1
0.44896209395594167, 0.7081829111881155, 0.04842354105638721, 0.4921717125646186, 0.7374487563375491, 0.758080003644416, 0.27041895730331705, 0.7974969305294335, 0.15762545743572604, 0.01873599045182061, 0.9202325791755804, 0.7070710075742676, 0.5699872811680188, 0.14329906081156352, 0.0912636347201735, 0.9312133909610407, 0.3724853343818819, 0.8123524774460561, 0.15511231599502587, 0.46671682935482933, 1
0.4423288970158003, 0.9526108858700416, 0.247400583492785, 0.7686257777815987, 0.7138252896953526, 0.2797305766065491, 0.5836018249516077, 0.9425578351226924, 0.7442685020100083, 0.812424978590771, 0.8706665808991711, 0.6233223046218792, 0.6351794972450603, 0.3285291128657265, 0.719715569569203, 0.1030924058498152, 0.9480557121337517, 0.70474206216378, 0.13257869802538597, 0.6996937624024324, 1
0.5466179960549584, 0.48929993749738065, 0.6838572079993799, 0.953327212608277, 0.780446709337682, 0.4329056671519214, 0.49667907822839796, 0.21597911127575198, 0.06549229643697974, 0.05261639445651343, 0.6067631996690582, 0.061713414483978477, 0.7989963508157321, 0.9164909004089525, 0.2648913671356771, 0.2826987959634373, 0.26282342598771, 0.8957042067946333, 0.15748569663443757, 0.4409333999795797, -1
0.14262281229897697, 0.7298689170463881, 0.7978669306745019, 0.5084767304178583, 0.19318941465425746, 0.7054272170620051, 0.1497501809336806, 0.8111808160747184, 0.7085434899265751, 0.0158381533219855, 0.2857845376529068, 0.6934904159102494, 0.3109781093666913, 0.7773301049392587, 0.14022408451987906, 0.4481889097979192, 0.5472271824329972, 0.8243593824824396, 0.5563173305478772, 0.012957587276313414, -1
0.4850104173932081, 0.5049499646696703, 0.24501205845167429, 0.9216153246929464, 0.26415539714876274, 0.9878503008270316, 0.38038992306869684, 0.26867159634974774, 0.7597428066362069, 0.7341145495152476, 0.23974995447242226, 0.29400310299990823, 0.5247998733447495, 0.24053448445220277, 0.6847642291995362, 0.6074472435218113, 0.6648200765112415, 0.9991530084417982, 0.8616981045187913, 0.6301640855692354, -1
0.06849558434211409, 0.5370343897983887, 0.3488865791883693, 0.7450618598859948, 0.9643635222989826, 0.029987353359907383, 0.6652633494166108, 0.6828129783111458, 0.4961280860064293, 0.013891369092912205, 0.55665050813457, 0.18577221827282822, 0.6814568555068626, 0.16666035318453273, 0.21966690658621837, 0.7408080838506071, 0.2792708357655503, 0.6549698751588724, 0.5377845629402496, 0.3231059003725246, -1
0.6227202904563176, 0.87856672118933, 0.662943178699106, 0.32452937516449293, 0.5135428880038873, 0.987456511753101, 0.09351776721156911, 0.8961040605144857, 0.08411368252184845, 0.18464986293189087, 0.6502106704664744, 0.8490035846401828, 0.7344664564844208, 0.5292277110992838, 0.7999804105503345, 0.2848895857196427, 0.6297458411149482, 0.018731261001791837, 0.7289013851009292, 0.9221505942442658, 1
0.7889439676346341, 0.48443361653064076, 0.6200812469192271, 0.19957002265991475, 0.8048291543406916, 0.53321696520092, 0.39827265796538236, 0.9622481218638286, 0.4782344794479603, 0.6403336753737613, 0.5110424744536256, 0.6878980082325057, 0.15941379873982126, 0.3592399691686759, 0.5139408827284606, 0.9146644389927804, 0.576393339608356, 0.5288789480437659, 0.93928882832266, 0.8314910743566409, -1
